Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  674  ?a  ?g  825  ?b   => ?a  825  ?b	0.173232596	0.312865497	0.800498753	321	1026	401	?a
?g  324  ?a  ?g  825  ?b   => ?a  825  ?b	0.133297356	0.402936378	0.901459854	247	613	274	?a
?a  613  ?h  ?h  838  ?b   => ?a  838  ?b	0.04137931	1	1	24	24	24	?a
?b  879  ?h  ?a  883  ?h   => ?a  825  ?b	0.060442526	0.067961165	0.991150442	112	1648	113	?a
?g  838  ?b  ?g  879  ?a   => ?a  838  ?b	0.04137931	1	1	24	24	24	?a
?g  576  ?a  ?g  825  ?b   => ?a  825  ?b	0.112250405	0.325	0.825396825	208	640	252	?a
?h  613  ?b  ?a  883  ?h   => ?a  825  ?b	0.079330815	0.046460177	0.98	147	3164	150	?a
?h  613  ?b  ?a  674  ?h   => ?a  23  ?b	0.013452915	0.016605166	0.375	9	542	24	?a
?b  111  ?h  ?a  88  ?h   => ?a  1108  ?b	0.044772507	0.000296373	0.227552276	185	624214	813	?a
?a  799  ?b  ?b  8  ?a   => ?a  669  ?b	0.026726058	0.022727273	0.923076923	12	528	13	?b
?h  215  ?b  ?a  394  ?h   => ?a  394  ?b	0.080498729	0.17403821	0.17403821	665	3821	3821	?a
?b  128  ?h  ?a  692  ?h   => ?a  669  ?b	0.022271715	0.016474465	0.454545455	10	607	22	?b
?a  365  ?h  ?h  87  ?b   => ?a  669  ?b	0.011135857	0.003657644	1	5	1367	5	?b
?g  1347  ?a  ?g  25  ?b   => ?a  285  ?b	0.037037037	0.000311405	0.363636364	4	12845	11	?a
?h  1103  ?a  ?b  612  ?h   => ?a  669  ?b	0.011135857	0.000979624	0.238095238	5	5104	21	?b
?g  265  ?a  ?g  265  ?b   => ?a  158  ?b	0.078762307	0.001729436	0.372093023	560	323805	1505	?a
?h  1266  ?b  ?a  215  ?h   => ?a  1266  ?b	0.275	0.000097781	0.70212766	132	1349956	188	?a
?a  1  ?b  ?a  215  ?b   => ?a  394  ?b	0.021547028	0.001396232	0.988888889	178	127486	180	?a
?a  166  ?h  ?h  77  ?b   => ?a  77  ?b	0.20615589	0.778363013	0.795454545	9310	11961	11704	?a
?a  613  ?h  ?h  879  ?b   => ?a  158  ?b	0.010829817	0.00001933	0.299610895	77	3983472	257	?a
?h  215  ?b  ?a  77  ?h   => ?a  77  ?b	0.052524358	0.134109798	0.134109798	2372	17687	17687	?a
?a  170  ?h  ?h  77  ?b   => ?a  77  ?b	0.206067316	0.779592863	0.792269709	9306	11937	11746	?a
?h  610  ?b  ?a  88  ?h   => ?a  1108  ?b	0.049370765	0.000274752	0.187327824	204	742487	1089	?a
?g  613  ?a  ?g  879  ?b   => ?a  145  ?b	0.021723389	0.000106581	0.384615385	30	281475	78	?b
?a  166  ?h  ?h  239  ?b   => ?a  77  ?b	0.016651904	0.01654056	0.998671979	752	45464	753	?a
?a  170  ?h  ?h  239  ?b   => ?a  77  ?b	0.016740478	0.016674386	0.998678996	756	45339	757	?a
?g  166  ?a  ?g  77  ?b   => ?a  77  ?b	0.205978742	0.64404902	0.794092539	9302	14443	11714	?a
?h  265  ?b  ?a  265  ?h   => ?a  158  ?b	0.079043601	0.003637941	0.380243572	562	154483	1478	?a
?g  170  ?a  ?g  77  ?b   => ?a  77  ?b	0.205934455	0.645698813	0.795143639	9300	14403	11696	?a
?h  265  ?b  ?a  845  ?h   => ?a  16  ?b	0.021857923	0.000330934	0.25	4	12087	16	?a
?h  811  ?b  ?a  845  ?h   => ?a  16  ?b	0.010928962	0.013245033	0.166666667	2	151	12	?a
?h  16  ?b  ?a  576  ?h   => ?a  16  ?b	0.010928962	0.060606061	1	2	33	2	?a
?a  265  ?h  ?b  265  ?h   => ?a  158  ?b	0.054711674	0.001366211	0.117736077	389	284729	3304	?a
?a  1201  ?h  ?h  207  ?b   => ?a  16  ?b	0.010928962	0.000438789	0.222222222	2	4558	9	?a
?g  16  ?b  ?g  576  ?a   => ?a  16  ?b	0.010928962	0.035087719	1	2	57	2	?a
?h  207  ?b  ?a  250  ?h   => ?a  16  ?b	0.010928962	0.000231669	0.166666667	2	8633	12	?a
?g  1201  ?a  ?g  207  ?b   => ?a  16  ?b	0.010928962	0.000115861	0.181818182	2	17262	11	?a
?a  1  ?h  ?h  215  ?b   => ?a  394  ?b	0.010168261	0.001074952	0.390697674	84	78143	215	?a
?g  207  ?b  ?g  248  ?a   => ?a  16  ?b	0.010928962	0.000093598	0.166666667	2	21368	12	?a
?a  674  ?h  ?h  845  ?b   => ?a  16  ?b	0.010928962	0.00005137	0.4	2	38933	5	?a
?a  1336  ?h  ?h  1382  ?b   => ?a  77  ?b	0.212887511	0.285095783	0.530339806	9614	33722	18128	?a
?g  324  ?a  ?g  845  ?b   => ?a  16  ?b	0.010928962	0.000087306	0.4	2	22908	5	?a
?g  166  ?a  ?g  239  ?b   => ?a  77  ?b	0.016762622	0.015540319	0.998680739	757	48712	758	?a
?a  324  ?h  ?h  613  ?b   => ?a  23  ?b	0.014947683	0.019646365	0.526315789	10	509	19	?a
?g  170  ?a  ?g  239  ?b   => ?a  77  ?b	0.016629761	0.01547911	0.998670213	751	48517	752	?a
?a  115  ?h  ?b  755  ?h   => ?a  115  ?b	0.013071895	0.113636364	0.113636364	20	176	176	?a
?a  193  ?b  ?a  943  ?b   => ?a  20  ?b	0.024396475	0.06605568	0.214365881	382	5783	1782	?a
?a  193  ?b  ?a  948  ?b   => ?a  20  ?b	0.019670456	0.080988693	0.208672087	308	3803	1476	?a
?a  107  ?h  ?h  115  ?b   => ?a  115  ?b	0.01372549	0.636363636	0.75	21	33	28	?a
?a  108  ?h  ?h  115  ?b   => ?a  115  ?b	0.01372549	0.368421053	0.777777778	21	57	27	?a
?h  115  ?b  ?a  170  ?h   => ?a  115  ?b	0.013071895	0.256410256	0.555555556	20	78	36	?a
?h  115  ?b  ?a  166  ?h   => ?a  115  ?b	0.01503268	0.302631579	0.5	23	76	46	?a
?h  115  ?b  ?a  879  ?h   => ?a  115  ?b	0.02745098	0.060344828	0.636363636	42	696	66	?a
?a  170  ?h  ?h  20  ?b   => ?a  20  ?b	0.011942777	0.414634146	0.601286174	187	451	311	?a
?h  115  ?b  ?a  613  ?h   => ?a  115  ?b	0.018300654	0.09556314	0.549019608	28	293	51	?a
?g  115  ?b  ?g  613  ?a   => ?a  115  ?b	0.015686275	0.141176471	0.52173913	24	170	46	?a
?g  115  ?b  ?g  879  ?a   => ?a  115  ?b	0.029411765	0.122615804	0.616438356	45	367	73	?a
?g  107  ?a  ?g  115  ?b   => ?a  115  ?b	0.015686275	0.208695652	0.8	24	115	30	?a
?g  115  ?b  ?g  170  ?a   => ?a  115  ?b	0.01372549	0.177966102	0.6	21	118	35	?a
?g  108  ?a  ?g  115  ?b   => ?a  115  ?b	0.012418301	0.256756757	0.703703704	19	74	27	?a
?g  115  ?b  ?g  166  ?a   => ?a  115  ?b	0.014379085	0.112820513	0.47826087	22	195	46	?a
?a  587  ?b  ?a  948  ?b   => ?a  20  ?b	0.016732661	0.318734793	0.59009009	262	822	444	?a
?h  545  ?a  ?b  579  ?h   => ?a  545  ?b	0.013679245	0.574257426	0.920634921	58	101	63	?b
?a  545  ?h  ?b  579  ?h   => ?a  545  ?b	0.015330189	0.764705882	0.955882353	65	85	68	?b
?a  166  ?h  ?h  20  ?b   => ?a  20  ?b	0.011815047	0.39614561	0.585443038	185	467	316	?a
?g  166  ?a  ?g  20  ?b   => ?a  20  ?b	0.011815047	0.311447811	0.585443038	185	594	316	?a
?b  265  ?h  ?h  545  ?a   => ?a  545  ?b	0.02759434	0.606217617	0.75974026	117	193	154	?b
?a  587  ?b  ?a  943  ?b   => ?a  20  ?b	0.02209733	0.227034121	0.529051988	346	1524	654	?a
?b  265  ?h  ?a  545  ?h   => ?a  545  ?b	0.029716981	0.510121457	0.724137931	126	247	174	?b
?b  112  ?h  ?h  512  ?a   => ?a  545  ?b	0.01509434	0.060606061	0.363636364	64	1056	176	?b
?b  112  ?a  ?b  545  ?a   => ?a  545  ?b	0.015330189	0.464285714	0.928571429	65	140	70	?b
?b  545  ?h  ?h  579  ?a   => ?a  545  ?b	0.013679245	0.865671642	0.878787879	58	67	66	?b
?b  545  ?h  ?a  579  ?h   => ?a  545  ?b	0.013679245	0.682352941	0.865671642	58	85	67	?b
?h  265  ?a  ?b  545  ?h   => ?a  545  ?b	0.02759434	0.546728972	0.625668449	117	214	187	?b
?a  265  ?h  ?b  545  ?h   => ?a  545  ?b	0.029245283	0.502024291	0.616915423	124	247	201	?b
?h  545  ?b  ?a  579  ?h   => ?a  545  ?b	0.020990566	0.881188119	0.881188119	89	101	101	?b
?a  545  ?g  ?g  579  ?b   => ?a  545  ?b	0.01509434	0.955223881	0.955223881	64	67	67	?b
?g  545  ?a  ?g  579  ?b   => ?a  545  ?b	0.013679245	0.563106796	0.892307692	58	103	65	?b
?a  265  ?h  ?h  545  ?b   => ?a  545  ?b	0.028301887	0.621761658	0.621761658	120	193	193	?b
?a  943  ?b  ?a  948  ?b   => ?a  20  ?b	0.06277941	0.050560642	0.162479339	983	19442	6050	?a
?a  112  ?h  ?h  512  ?b   => ?a  545  ?b	0.019339623	0.077651515	0.388625592	82	1056	211	?b
?g  170  ?a  ?g  20  ?b   => ?a  20  ?b	0.011942777	0.28290469	0.593650794	187	661	315	?a
?g  545  ?b  ?g  579  ?a   => ?a  545  ?b	0.020990566	0.86407767	0.86407767	89	103	103	?b
?a  112  ?b  ?b  545  ?a   => ?a  545  ?b	0.015330189	0.984848485	1	65	66	65	?b
?g  265  ?a  ?g  545  ?b   => ?a  545  ?b	0.028066038	0.47983871	0.47983871	119	248	248	?b
?h  265  ?b  ?a  545  ?h   => ?a  545  ?b	0.029716981	0.588785047	0.79245283	126	214	159	?b
?g  265  ?b  ?g  545  ?a   => ?a  545  ?b	0.029009434	0.495967742	0.675824176	123	248	182	?b
?g  512  ?a  ?g  512  ?b   => ?a  545  ?b	0.023113208	0.029157989	0.326666667	98	3361	300	?b
?a  166  ?h  ?h  534  ?b   => ?a  626  ?b	0.0110957	0.000015381	0.727272727	8	520121	11	?a
?h  306  ?b  ?a  613  ?h   => ?a  306  ?b	0.015263663	0.171699741	0.422057264	398	2318	943	?a
?h  306  ?b  ?a  545  ?h   => ?a  306  ?b	0.019942474	0.639606396	0.871021776	520	813	597	?a
?a  1095  ?h  ?h  306  ?b   => ?a  306  ?b	0.014228188	0.095593919	0.550445104	371	3881	674	?a
?h  112  ?b  ?a  545  ?h   => ?a  306  ?b	0.016145733	0.20124283	0.486705202	421	2092	865	?a
?b  1384  ?h  ?a  306  ?h   => ?a  306  ?b	0.043144775	0.210123272	0.210123272	1125	5354	5354	?a
?a  207  ?h  ?b  879  ?h   => ?a  16  ?b	0.032786885	0.000136699	0.214285714	6	43892	28	?a
?g  166  ?a  ?g  215  ?b   => ?a  77  ?b	0.032639504	0.012642052	0.649625386	1474	116595	2269	?a
?h  112  ?b  ?a  775  ?h   => ?a  306  ?b	0.015455417	0.022064057	0.343856655	403	18265	1172	?a
?g  112  ?b  ?g  545  ?a   => ?a  306  ?b	0.015953979	0.149855908	0.498203593	416	2776	835	?a
?h  306  ?b  ?a  775  ?h   => ?a  306  ?b	0.131466922	0.28372786	0.643272659	3428	12082	5329	?a
?g  170  ?a  ?g  215  ?b   => ?a  77  ?b	0.032595217	0.012889103	0.650176678	1472	114205	2264	?a
?b  1347  ?h  ?a  220  ?h   => ?a  891  ?b	0.097507652	0.000086921	0.144711226	223	2565554	1541	?a
?g  306  ?b  ?g  545  ?a   => ?a  306  ?b	0.01978907	0.466124661	0.885077187	516	1107	583	?a
?b  1022  ?a  ?a  109  ?b   => ?a  1008  ?b	0.012810458	0.942307692	1	49	52	49	?a
?a  170  ?h  ?h  534  ?b   => ?a  626  ?b	0.038834951	0.000053869	0.56	28	519779	50	?a
?h  1119  ?b  ?a  458  ?h   => ?a  1119  ?b	0.014869888	0.285714286	0.571428571	4	14	7	?a
?g  1119  ?b  ?g  458  ?a   => ?a  1119  ?b	0.014869888	0.19047619	0.571428571	4	21	7	?a
?h  108  ?a  ?b  109  ?h   => ?a  295  ?b	0.015727392	0.002521538	0.285714286	12	4759	42	?b
?g  1382  ?b  ?g  509  ?a   => ?a  77  ?b	0.21231178	0.125081535	0.52987013	9588	76654	18095	?a
?a  108  ?h  ?b  109  ?h   => ?a  295  ?b	0.017038008	0.000309369	0.333333333	13	42021	39	?b
?g  306  ?b  ?g  775  ?a   => ?a  306  ?b	0.132233941	0.15506386	0.642085661	3448	22236	5370	?a
?a  107  ?h  ?b  109  ?h   => ?a  295  ?b	0.017038008	0.001042753	0.351351351	13	12467	37	?b
?g  112  ?b  ?g  775  ?a   => ?a  306  ?b	0.015493768	0.015807184	0.343537415	404	25558	1176	?a
?h  107  ?a  ?b  109  ?h   => ?a  295  ?b	0.015727392	0.000138037	0.279069767	12	86933	43	?b
?a  247  ?b  ?a  606  ?b   => ?a  295  ?b	0.014416776	0.020599251	0.846153846	11	534	13	?b
?h  215  ?b  ?a  534  ?h   => ?a  1108  ?b	0.014036786	0.000071431	0.16909621	58	811975	343	?a
?a  107  ?h  ?h  295  ?b   => ?a  295  ?b	0.028833552	0.255813953	0.255813953	22	86	86	?b
?a  166  ?h  ?h  295  ?b   => ?a  295  ?b	0.027522936	0.291666667	0.291666667	21	72	72	?b
?a  108  ?h  ?h  295  ?b   => ?a  295  ?b	0.028833552	0.217821782	0.217821782	22	101	101	?b
?a  170  ?h  ?h  295  ?b   => ?a  295  ?b	0.030144168	0.298701299	0.298701299	23	77	77	?b
?a  239  ?h  ?h  295  ?b   => ?a  295  ?b	0.014416776	0.323529412	0.323529412	11	34	34	?b
?a  112  ?h  ?b  112  ?h   => ?a  545  ?b	0.228301887	0.000105394	0.156229826	968	9184625	6196	?b
?b  1146  ?a  ?b  78  ?a   => ?a  295  ?b	0.011795544	0.005653266	0.5625	9	1592	16	?b
?g  423  ?b  ?g  663  ?a   => ?a  295  ?b	0.015727392	0.131868132	0.3	12	91	40	?b
?g  170  ?a  ?g  295  ?b   => ?a  295  ?b	0.030144168	0.328571429	0.328571429	23	70	70	?b
?g  166  ?a  ?g  295  ?b   => ?a  295  ?b	0.024901704	0.125	0.125	19	152	152	?b
?g  108  ?a  ?g  295  ?b   => ?a  295  ?b	0.028833552	0.20754717	0.20754717	22	106	106	?b
?g  239  ?a  ?g  295  ?b   => ?a  295  ?b	0.010484928	0.285714286	0.285714286	8	28	28	?b
?g  107  ?a  ?g  295  ?b   => ?a  295  ?b	0.028833552	0.134146341	0.134146341	22	164	164	?b
?h  155  ?b  ?a  88  ?h   => ?a  545  ?b	0.027830189	0.000017823	0.236472946	118	6620475	499	?b
?a  1288  ?h  ?b  265  ?h   => ?a  1288  ?b	0.031384615	0.22173913	0.22173913	51	230	230	?a
?b  1146  ?a  ?a  606  ?b   => ?a  295  ?b	0.031454784	0.000469612	0.8	24	51106	30	?b
?h  1288  ?b  ?a  613  ?h   => ?a  1288  ?b	0.018461538	0.394736842	1	30	76	30	?a
?g  1288  ?b  ?g  879  ?a   => ?a  1288  ?b	0.014769231	0.170212766	1	24	141	24	?a
?a  567  ?h  ?h  949  ?b   => ?a  949  ?b	0.042528057	0.224299065	0.25	72	321	288	?a
?a  415  ?h  ?h  949  ?b   => ?a  949  ?b	0.055522741	0.510869565	0.5875	94	184	160	?a
?a  324  ?h  ?h  949  ?b   => ?a  949  ?b	0.023036031	0.393939394	0.506493506	39	99	77	?a
?a  576  ?h  ?h  949  ?b   => ?a  949  ?b	0.043709392	0.490066225	0.569230769	74	151	130	?a
?a  743  ?h  ?h  949  ?b   => ?a  949  ?b	0.015357354	0.216666667	0.26	26	120	100	?a
?a  384  ?h  ?h  949  ?b   => ?a  949  ?b	0.023036031	0.506493506	0.549295775	39	77	71	?a
?a  18  ?h  ?h  949  ?b   => ?a  949  ?b	0.011222682	0.271428571	0.322033898	19	70	59	?a
?a  674  ?h  ?h  949  ?b   => ?a  949  ?b	0.031896043	0.315789474	0.385714286	54	171	140	?a
?g  567  ?a  ?g  949  ?b   => ?a  949  ?b	0.041346722	0.198300283	0.267175573	70	353	262	?a
?g  324  ?a  ?g  949  ?b   => ?a  949  ?b	0.015948021	0.238938053	0.397058824	27	113	68	?a
?g  18  ?a  ?g  949  ?b   => ?a  949  ?b	0.011222682	0.195876289	0.37254902	19	97	51	?a
?g  415  ?a  ?g  949  ?b   => ?a  949  ?b	0.055522741	0.415929204	0.5875	94	226	160	?a
?g  674  ?a  ?g  949  ?b   => ?a  949  ?b	0.03721205	0.3	0.520661157	63	210	121	?a
?g  384  ?a  ?g  949  ?b   => ?a  949  ?b	0.014766686	0.268817204	0.396825397	25	93	63	?a
?g  576  ?a  ?g  949  ?b   => ?a  949  ?b	0.043709392	0.391534392	0.569230769	74	189	130	?a
?g  743  ?a  ?g  949  ?b   => ?a  949  ?b	0.015357354	0.18705036	0.257425743	26	139	101	?a
?a  44  ?h  ?b  44  ?h   => ?a  295  ?b	0.035386632	0.000119107	0.204545455	27	226686	132	?b
?h  1288  ?b  ?a  534  ?h   => ?a  1288  ?b	0.059076923	0.003046749	0.744186047	96	31509	129	?a
?g  229  ?a  ?g  423  ?b   => ?a  295  ?b	0.017038008	0.302325581	0.464285714	13	43	28	?b
?h  170  ?a  ?b  612  ?h   => ?a  1386  ?b	0.017161244	0.009558421	0.161888702	192	20087	1186	?b
?a  170  ?h  ?b  612  ?h   => ?a  1386  ?b	0.0289596	0.005490781	0.131760878	324	59008	2459	?b
?h  166  ?a  ?b  612  ?h   => ?a  1386  ?b	0.021987844	0.008270854	0.174344437	246	29743	1411	?b
?a  1121  ?b  ?b  612  ?a   => ?a  1386  ?b	0.113603861	0.107584222	0.895070423	1271	11814	1420	?b
?h  702  ?a  ?b  702  ?h   => ?a  702  ?b	0.030769231	0.106666667	0.176470588	24	225	136	?a
?h  1386  ?b  ?a  170  ?h   => ?a  1386  ?b	0.148283876	0.344405231	0.344405231	1659	4817	4817	?b
?h  87  ?b  ?a  902  ?h   => ?a  1386  ?b	0.015731141	0.065769806	0.139571768	176	2676	1261	?b
?h  702  ?b  ?a  702  ?h   => ?a  702  ?b	0.170512821	0.591111111	0.591111111	133	225	225	?a
?h  1121  ?b  ?a  170  ?h   => ?a  1386  ?b	0.069717555	0.057730738	0.293785311	780	13511	2655	?b
?a  613  ?h  ?h  702  ?b   => ?a  702  ?b	0.014102564	0.392857143	1	11	28	11	?a
?a  480  ?h  ?h  702  ?b   => ?a  702  ?b	0.119230769	0.287037037	0.294303797	93	324	316	?a
?g  480  ?a  ?g  702  ?b   => ?a  702  ?b	0.2	0.151162791	0.386138614	156	1032	404	?a
?g  702  ?a  ?g  702  ?b   => ?a  702  ?b	0.034615385	0.092783505	0.428571429	27	291	63	?a
?h  1386  ?b  ?a  166  ?h   => ?a  1386  ?b	0.150071505	0.385356897	0.385356897	1679	4357	4357	?b
?h  1121  ?b  ?a  166  ?h   => ?a  1386  ?b	0.065874151	0.121456823	0.32887104	737	6068	2241	?b
?a  12  ?b  ?b  841  ?a   => ?a  785  ?b	0.019017433	0.142857143	0.338028169	24	168	71	?b
?b  841  ?a  ?b  973  ?a   => ?a  785  ?b	0.019017433	0.510638298	0.727272727	24	47	33	?b
?a  12  ?b  ?b  973  ?a   => ?a  785  ?b	0.02614897	0.942857143	1	33	35	33	?b
?g  1121  ?b  ?g  170  ?a   => ?a  1386  ?b	0.063907758	0.104516883	0.275211701	715	6841	2598	?b
?g  1121  ?b  ?g  166  ?a   => ?a  1386  ?b	0.071683947	0.054643319	0.247607286	802	14677	3239	?b
?a  365  ?h  ?h  87  ?b   => ?a  785  ?b	0.036450079	0.033650329	0.676470588	46	1367	68	?b
?a  1194  ?h  ?b  1194  ?h   => ?a  785  ?b	0.036450079	0.000032461	0.294871795	46	1417071	156	?b
?g  366  ?a  ?g  87  ?b   => ?a  785  ?b	0.036450079	0.011049724	0.319444444	46	4163	144	?b
?g  1386  ?b  ?g  166  ?a   => ?a  1386  ?b	0.149713979	0.284235534	0.284235534	1675	5893	5893	?b
?g  1386  ?b  ?g  170  ?a   => ?a  1386  ?b	0.148283876	0.307108478	0.307108478	1659	5402	5402	?b
?h  265  ?b  ?a  265  ?h   => ?a  295  ?b	0.028833552	0.00014241	0.1375	22	154483	160	?b
?h  306  ?b  ?a  88  ?h   => ?a  306  ?b	0.046174497	0.002813834	0.328871893	1204	427886	3661	?a
?a  1277  ?h  ?h  85  ?b   => ?a  1288  ?b	0.111384615	0.007145677	0.422897196	181	25330	428	?a
?h  366  ?a  ?b  659  ?h   => ?a  785  ?b	0.022979398	0.000652492	0.258928571	29	44445	112	?b
?h  137  ?b  ?a  170  ?h   => ?a  137  ?b	0.014804371	0.278145695	0.84	42	151	50	?a
?h  137  ?b  ?a  166  ?h   => ?a  137  ?b	0.014451886	0.278911565	0.773584906	41	147	53	?a
?g  137  ?b  ?g  170  ?a   => ?a  137  ?b	0.014804371	0.168	0.763636364	42	250	55	?a
?g  137  ?b  ?g  166  ?a   => ?a  137  ?b	0.014451886	0.157692308	0.854166667	41	260	48	?a
?a  365  ?h  ?b  659  ?h   => ?a  785  ?b	0.023771791	0.000282566	0.254237288	30	106170	118	?b
?a  723  ?h  ?b  879  ?h   => ?a  602  ?b	0.015990406	0.143369176	0.147058824	80	558	544	?b
?a  191  ?b  ?a  948  ?b   => ?a  137  ?b	0.012336976	0.010300177	0.22875817	35	3398	153	?a
?a  721  ?h  ?b  879  ?h   => ?a  602  ?b	0.040375775	0.164763458	0.188432836	202	1226	1072	?b
?b  600  ?h  ?a  721  ?h   => ?a  602  ?b	0.016190286	0.025463691	0.177242888	81	3181	457	?b
?h  44  ?b  ?a  444  ?h   => ?a  137  ?b	0.042650687	0.013176522	0.189952904	121	9183	637	?a
?a  170  ?h  ?h  602  ?b   => ?a  602  ?b	0.394163502	0.542205114	0.542205114	1972	3637	3637	?b
?a  216  ?b  ?a  948  ?b   => ?a  137  ?b	0.016566796	0.122395833	0.573170732	47	384	82	?a
?a  284  ?b  ?b  393  ?a   => ?a  602  ?b	0.021587048	0.215568862	0.276214834	108	501	391	?b
?b  600  ?h  ?a  722  ?h   => ?a  602  ?b	0.125724565	0.030002385	0.187202381	629	20965	3360	?b
?b  600  ?h  ?a  719  ?h   => ?a  602  ?b	0.1103338	0.018373664	0.171162791	552	30043	3225	?b
?a  600  ?h  ?b  600  ?h   => ?a  602  ?b	0.115530682	0.00816661	0.114026435	578	70776	5069	?b
?a  100  ?b  ?a  284  ?b   => ?a  602  ?b	0.051569059	0.024917906	0.821656051	258	10354	314	?b
?b  393  ?h  ?h  613  ?a   => ?a  602  ?b	0.068358985	0.172205438	0.313473877	342	1986	1091	?b
?g  373  ?b  ?a  879  ?g   => ?a  602  ?b	0.033379972	0.014608118	0.503012048	167	11432	332	?b
?a  943  ?b  ?a  948  ?b   => ?a  137  ?b	0.033486077	0.004886329	0.171790235	95	19442	553	?a
?g  239  ?a  ?g  948  ?b   => ?a  137  ?b	0.014804371	0.009907997	0.154411765	42	4239	272	?a
?a  193  ?b  ?a  948  ?b   => ?a  137  ?b	0.018681706	0.013936366	0.224576271	53	3803	236	?a
?a  191  ?b  ?a  193  ?b   => ?a  137  ?b	0.015509341	0.02066698	0.376068376	44	2129	117	?a
?a  543  ?h  ?h  775  ?b   => ?a  543  ?b	0.023529412	0.258064516	0.258064516	8	31	31	?a
?b  393  ?h  ?a  879  ?h   => ?a  602  ?b	0.068358985	0.145284622	0.22983871	342	2354	1488	?b
?a  166  ?h  ?h  602  ?b   => ?a  602  ?b	0.395162902	0.50382263	0.50382263	1977	3924	3924	?b
?a  722  ?g  ?g  901  ?b   => ?a  602  ?b	0.033779732	0.06698375	0.158388004	169	2523	1067	?b
?g  170  ?a  ?g  602  ?b   => ?a  602  ?b	0.394163502	0.430285839	0.430285839	1972	4583	4583	?b
?g  166  ?a  ?g  602  ?b   => ?a  602  ?b	0.395162902	0.414900315	0.414900315	1977	4765	4765	?b
?h  809  ?b  ?a  879  ?h   => ?a  809  ?b	0.038461538	0.041800643	0.722222222	13	311	18	?a
?g  373  ?b  ?g  613  ?a   => ?a  602  ?b	0.032180692	0.01141763	0.504702194	161	14101	319	?b
?a  719  ?h  ?b  879  ?h   => ?a  602  ?b	0.288027184	0.170371246	0.181189488	1441	8458	7953	?b
?a  600  ?h  ?b  879  ?h   => ?a  602  ?b	0.309414351	0.129713424	0.14417435	1548	11934	10737	?b
?a  722  ?h  ?b  879  ?h   => ?a  602  ?b	0.27863282	0.172056282	0.185817115	1394	8102	7502	?b
?a  1211  ?h  ?h  604  ?b   => ?a  604  ?b	0.010395396	0.965517241	0.98245614	56	58	57	?a
?a  263  ?h  ?h  604  ?b   => ?a  604  ?b	0.012994245	0.921052632	0.985915493	70	76	71	?a
?a  1099  ?h  ?b  160  ?h   => ?a  604  ?b	0.015407462	0.17184265	0.83	83	483	100	?a
?g  263  ?a  ?g  604  ?b   => ?a  604  ?b	0.012994245	0.071721311	0.985915493	70	976	71	?a
?a  489  ?h  ?h  867  ?b   => ?a  867  ?b	0.021566402	0.129692833	0.463414634	38	293	82	?a
?h  604  ?b  ?a  775  ?h   => ?a  604  ?b	0.258585484	0.955418381	0.970731707	1393	1458	1435	?a
?g  604  ?b  ?g  775  ?a   => ?a  604  ?b	0.275849267	0.691162791	0.971877044	1486	2150	1529	?a
?b  113  ?h  ?h  458  ?a   => ?a  458  ?b	0.011448108	0.107114415	0.108061061	807	7534	7468	?b
?b  113  ?h  ?a  458  ?h   => ?a  458  ?b	0.014271123	0.201401401	0.206995885	1006	4995	4860	?b
?g  1099  ?a  ?g  604  ?b   => ?a  604  ?b	0.035270095	0.502645503	0.913461538	190	378	208	?a
?a  113  ?h  ?b  113  ?h   => ?a  458  ?b	0.010852295	0.123846527	0.230978261	765	6177	3312	?b
?a  1099  ?h  ?h  604  ?b   => ?a  604  ?b	0.296640059	0.168352297	0.820749872	1598	9492	1947	?a
?a  113  ?h  ?b  458  ?h   => ?a  458  ?b	0.013675311	0.192992993	0.200833333	964	4995	4800	?b
?g  100  ?b  ?a  879  ?g   => ?a  602  ?b	0.048570857	0.006630467	0.319316689	243	36649	761	?b
?a  458  ?h  ?b  930  ?h   => ?a  458  ?b	0.013689497	0.099556381	0.109783845	965	9693	8790	?b
?h  113  ?b  ?a  113  ?h   => ?a  458  ?b	0.012129036	0.195473251	0.247109827	855	4374	3460	?b
?a  113  ?h  ?h  458  ?b   => ?a  458  ?b	0.021477614	0.200955668	0.200955668	1514	7534	7534	?b
?h  458  ?b  ?a  930  ?h   => ?a  458  ?b	0.017420417	0.104341915	0.104341915	1228	11769	11769	?b
?a  458  ?g  ?g  930  ?b   => ?a  458  ?b	0.011774386	0.102481788	0.184076292	830	8099	4509	?b
?g  230  ?b  ?g  88  ?a   => ?a  306  ?b	0.016874401	0.087719298	0.426770126	440	5016	1031	?a
?g  113  ?a  ?g  113  ?b   => ?a  458  ?b	0.01218578	0.090506796	0.142430774	859	9491	6031	?b
?g  113  ?b  ?a  458  ?g   => ?a  458  ?b	0.01690972	0.210861489	0.2225126	1192	5653	5357	?b
?h  100  ?b  ?a  170  ?h   => ?a  602  ?b	0.049570258	0.00459455	0.210526316	248	53977	1178	?b
?g  100  ?b  ?g  613  ?a   => ?a  602  ?b	0.046172297	0.00833183	0.315143247	231	27725	733	?b
?g  113  ?a  ?b  458  ?g   => ?a  458  ?b	0.011093457	0.138333628	0.142596645	782	5653	5484	?b
?a  583  ?h  ?b  583  ?h   => ?a  607  ?b	0.018009728	0.000002533	0.392550143	411	162260241	1047	?b
